safe,dist_from_base,sprint_speed,arm_of
1,229,25.1,85.6
1,366,24.9,87.4
1,287,28.3,87.4
1,326,26.9,88.9
1,367,28,86.9
1,302,24.9,88.7
1,364,26.2,87.4
1,290,27.8,86.7
1,384,27.3,93.2
1,329,28.6,97
1,308,26.4,82.3
1,351,27,93.2
1,254.92519736189286,26.6,84
0,250.32372165857555,27.1,93
1,268.2849441358945,25,90.5
1,227.4155241512769,27.2,89.7
1,252.14176815831212,27.1,89.2
1,254.667455959728,27.4,96.1
0,236.5333010381414,27.6,86.7
1,251.89509845370154,25.1,83.9
1,248.16388360315452,25.5,85.7
0,233.9426345282108,29.8,83.5
1,222.9591624603035,28.8,80.8
1,258.98204570973644,25.6,86
1,274.9850473207589,26.9,90.4
1,269.51207997045333,28,91.4
1,226.60865495386537,27.8,85.6
1,257.02449785963984,28,87.3
1,231.49250797812013,28.3,87.4
1,269.14218477414494,26.6,92.3
1,224.70545860080924,29.3,87.4
1,253.89740176890353,28.5,90
1,282.8780578712318,28,85.7
1,277.36631464545223,28,85.7
1,253.57958563338656,29.2,86
0,232.56296190494302,27.4,88.2
1,243.85539900728054,29,86.7
0,220.2935910325128,27.1,85.3
1,292.68741858850035,26.7,92.2
1,256.12122373985335,28.7,85
1,251.8301275165464,26.2,85.5
1,206.3550853504706,28.8,90
1,259.87018153301085,28.3,80.8
1,267.16628716962026,27.3,89.2
1,246.6231158062845,26.6,84.8
1,248.92284447193674,27.8,92.3
1,277.4121933152903,29,89.1
1,319.70949802125057,30.5,86.7
1,335.8905327632799,28.1,84.2
1,307.4455337941991,28.7,91.7
1,313.06736196064895,28.5,84
1,317.01388770840936,28.1,91.5
1,224.12056604649203,24.4,91.5
1,306.9945622482588,27.1,84
1,327.71091109390915,25.4,86.6
1,290.3933937351193,28.7,92.8
1,299.23016329407704,28.8,90.8
1,287.1893985247366,27.2,95.7
1,305.42549930384007,26.6,91.1
1,343.7240799318547,26.7,95.7
1,322.157616703377,28.4,86.4
1,291.59306083135795,26.3,96.1
1,308.3563978986005,26.9,87.3
1,331.19077017634413,28.5,87.7
1,262.09022301489995,29.3,87.5
1,309.3568095662353,25.7,92.8
1,241.78852459329002,26.9,91.9
1,304.3457953134888,27.7,84.8
1,276.3186792455407,27,84.8
1,303.4727386850424,26.5,88.1
1,274.3869211533232,27.2,84.9
1,273.27223262710027,25.8,89.3
1,330.3175933855174,28,85.9
1,227.24434536419164,28.5,91.1
1,370.0605254549585,30.5,95.7
1,304.22676575212773,25.9,85.5
1,301.2081973071118,29,86.7
1,293.915809586691,27.2,87.3
1,314.79984513973324,28,96.1
1,348.81768877165615,26.7,84.8
1,341.32873908447857,27.4,92.8
1,315.859364472545,28.8,85.9
1,328.069585796977,28.8,87.5
1,357.4869866512626,30.3,88.2
1,304.2216020025534,27.6,83.3
1,262.7319748812467,29.5,91.7
1,327.1270061077196,28.5,92.8
1,357.79906110133936,29.4,92.8
1,224.53393535276578,28.6,86.4
1,322.87130659908456,26.4,92.1
1,262.7970093532268,28.2,86.4
1,285.18945128633356,28.1,91.7
1,304.9897067935244,28.8,91.7
1,324.9712650758525,27.4,86.6
1,296.19177908915697,27.2,85.7
1,340.589615593312,28.1,87.9
1,244.14629963405142,28.5,86.7
1,264.2461399907291,27.6,86.1
1,283.2070797137671,28,92.1
1,291.04146182288196,28.3,92.1
1,322.3842825340591,27.5,90.5
1,308.0509748807817,28.5,84.2
1,352.4517697501319,28,95.7
1,288.23208639046425,27.6,87.4
0,298.5937928440576,27.4,95.7
1,286.54334968726806,25,90.5
1,305.17016257327646,28.8,92.8
1,326.3239580922614,27.7,86.6
1,235.7595716508664,27.2,88.7
1,284.6037815982072,26.2,83.5
1,318.41041224338124,29.1,86
1,332.51898911941856,27.1,88.9
1,283.22858480386475,29.3,80.8
1,289.30439419407384,28.7,77.4
1,342.55704725636576,28,93.4
1,312.33956681791057,30.5,80.8
1,223.46301987129772,30.5,85.5
1,284.1832265458326,26.9,92.1
1,313.83153323080836,25.9,91.7
1,286.90865379942795,27.6,84.8
1,306.109916941611,26.7,89.1
1,344.729111948788,25,93.8
1,342.541790333676,25.2,89.1
1,232.81322986462777,27.3,90.3
1,314.454314050547,26.3,89.7
1,333.48179298126615,25.5,90.3
1,323.7701441609464,27.8,91.3
1,301.01395005049193,28.6,88.6
1,318.18880597846305,28.3,86.6
1,349.7393538408282,26.4,91.7
1,342.82622602420605,28.6,90.3
1,295.0216305629131,26.1,85.3
1,296.739624923939,24.7,87.2
1,312.3239504104673,26.1,86.7
1,323.63526152136143,27.3,87.6
1,284.23696320148093,26.4,83.9
1,316.69449395276825,27,85.5
1,328.83872281864865,28.6,86.6
1,313.17629320400357,24.9,87.6
1,259.4333536768162,28.8,85.6
1,320.7102820303709,28.5,85.6
1,285.8262868422007,28.3,91.5
1,283.4253792887998,27.4,97.8
1,311.9743148481939,27.1,89
1,323.11289532452895,27.2,87.5
1,272.86730406005046,27.1,90.2
1,260.9628541574452,25.9,83.5
1,289.53958818268705,27.4,93.9
1,313.23072965467486,27.8,88.9
1,343.0090277602034,26.5,93.4
1,299.80910697475485,27.7,86
1,338.46105481281006,29.1,85.7
1,317.8708709916654,27.1,90.9
1,351.88130189738695,29.5,86.4
1,339.0454707705148,24.5,89.1
1,256.119123895503,28.5,91
1,291.50732945330896,29.3,85.5
1,258.6363881011332,26.3,86
1,304.3723973194679,28,90.9
1,341.4266831986042,23.1,96.1
1,307.3526354206191,27.1,93
1,274.02117846984015,27.6,93
1,275.2777256699132,28.8,86.6
1,270.911148949245,28.7,91.7
1,316.07155044388287,25.6,87.6
1,350.980441940858,26.6,87.6
1,255.81713805959131,27.7,86.7
1,218.08961604120452,27.9,83.4
1,349.14726477519486,28.1,80.2
1,320.87535352532143,25.8,80.2
1,315.164231988657,26.6,80.2
1,301.4348437058994,25.8,93.4
1,333.81461265948195,29,93.4
1,332.2763251421925,27,90.5
1,290.09545411812303,28.5,89.9
1,329.15965446117485,27.2,89.3
1,301.35857898025733,28.4,91.9
1,299.8562759890144,26.5,86.9
1,273.47560448785924,27,96.6
1,316.02962875338136,28.4,84.8
1,291.11850250370554,29,88.1
1,314.9757232708578,28.3,86
1,270.58830929107046,29.1,86
1,315.7838540837704,26.5,89.3
1,346.5020147849071,29.4,91.7
1,303.7651251378275,29,88.4
1,297.9598305560667,27,84
1,311.2497489958827,27,93.4
1,331.89874679636864,25.9,92.7
1,327.2730329938598,26.6,85
1,314.5387744380651,29.4,96.6
1,298.72433885607654,28.8,86.8
1,306.06340233683613,29.8,87.2
1,291.4216071690636,28.8,96.1
1,314.04487338595425,27.6,84.8
1,291.27588297008043,28,83.5
1,323.75516984289226,28.8,88.7
1,307.7503290006365,24.4,85.7
1,296.67120268067816,28.4,88.4
1,304.11790887746156,28.7,84.9
1,321.44651576895336,27.4,86.8
1,331.8214825022635,26.6,86.8
1,339.28154330142985,26.7,93.2
1,353.41803328353245,26.6,85.5
1,334.4716505176485,28.6,86.7
1,312.05787223686576,27.3,96.6
1,304.4045375811603,25.8,84
1,330.54264569794924,26.7,89.1
1,263.794727250186,27,88.2
1,334.13706113659407,26.4,85
0,261.07472230187284,28.4,92.3
1,311.37546868692147,26.8,92.8
1,330.6523495304396,28.3,85.7
1,326.799831701303,28,90.9
1,302.8502641570583,28.1,86.6
1,350.9371961263154,26.5,91.3
1,321.13393331287807,26.5,86.8
1,322.0638222852731,26.4,86.6
1,283.31533888937247,25.8,85.7
1,317.89936005755027,28.8,83.5
1,294.59065879623546,28.3,91.1
1,336.94804495648884,26.3,88.7
1,273.9623616940838,29.6,88.7
1,342.5162633000074,27.5,86.8
1,331.0461920185762,27.3,87.3
1,316.4732463021163,26.8,84
1,290.05853396340547,28.5,84.9
1,325.26440110316406,28.2,86
1,335.8565104698731,26.2,89.1
1,323.58923131804005,27.8,89.1
1,298.2576423999895,26.9,91.6
1,319.25444397846684,27.7,88.7
1,273.3359288494654,27.5,87.9
1,309.5122614695579,27.7,89
1,285.4107621043747,26.8,84.5
1,341.796220356516,27.4,86.8
1,308.3609340124005,26.7,86.9
1,321.1042013505896,28.8,95.7
1,346.22998588366085,26.3,88.1
1,301.09875871547536,28.1,89
1,298.59550084520697,27.2,86.6
1,319.9226908567131,26.5,87.4
1,282.1365471717551,28,91.5
1,306.0959081725857,27.3,86
1,310.7238092341815,25.8,93
1,270.9307337678766,26.5,86.7
1,310.3400091029192,26.5,88.1
1,272.95029309381596,28.5,87.1
1,346.5327978705623,28,89
1,281.04071324276134,27.4,85.7
1,328.1471668702931,27,86.4
1,338.9057547829485,23.2,92.1
1,354.0555694379062,26.2,89.1
1,303.44049045900255,28.5,90.4
1,241.6460182270753,26.7,86
1,281.673285918278,24.4,89.1
1,311.4404728435275,25.9,92.2
1,284.6120605315242,27.1,88.9
1,248.7947597920825,28.1,93.9
1,312.74865307463756,28.8,96
1,329.2360266586876,26.4,86.6
1,309.18925130896775,26.3,83.9
1,292.3869535820639,27.2,85.5
1,335.9783038010044,26.8,86.9
1,325.68186355706086,29.3,83.3
1,308.6808708034886,29.7,91.6
1,294.69538616171104,28.7,90.5
1,304.1635220157079,26,87.5
1,331.0236283107295,25.6,89.2
1,306.56778308393723,26.5,89.3
1,256.8831689698646,24.9,84
1,273.8497409620831,28.6,91.9
1,297.3402859099318,25.8,84
1,317.5950428611883,28.4,91.5
1,335.60187816071596,24.9,91.9
1,318.501147957115,26.4,85.7
1,278.56559034633125,30.1,87.4
1,268.7109657699142,29.6,87.4
1,319.36210247930165,26.9,86
1,277.5026576449314,28.5,87.4
1,298.57761344414286,29.6,91.7
1,305.63688013719815,26.9,85.7
1,303.399178064147,29.6,94.5
1,271.63876403230825,27.9,91.7
1,315.8527158740289,28.8,86
1,335.77572965448235,25.4,87.2
1,286.48126029463083,26.1,87.4
1,294.8182416761216,28,93.2
1,320.05405109918553,27.6,91.5
1,345.9588216103183,27.8,89.1
1,314.414473664938,28,90.3
1,334.9715584941504,25,89.1
1,308.9247855465793,29.3,84
1,302.05732278824166,28.6,89.2
1,317.3676505647669,28.1,85.3
0,266.6146622468464,27.2,91
1,272.48306598759496,28.1,85.4
1,223.66734786284746,26.2,85.4
1,332.7837370200053,27.8,92.8
1,342.06166567594215,28.3,87.6
1,275.48527297298494,28.6,92.8
1,240.47207738113798,28.5,84.5
1,305.7797052209319,26.7,90.5
1,299.1351053453941,28.4,92.1
1,320.48886973653237,27.8,90.7
1,299.49499161087823,26.2,87.2
1,346.7281517990715,27,90.4
1,293.20864691376346,26.9,91.5
1,327.0890589732405,25.8,91.5
1,280.4633487641478,27.8,86.9
1,320.64305017417735,28.1,87.2
1,252.7032511167991,28.3,86.4
1,331.2365025551985,27.1,85.7
1,285.11225859299697,28.5,85.7
1,289.36410562645807,27.3,84.8
1,333.364437402972,28.7,91.7
1,330.1289908884102,27.8,91.9
1,308.61313363173645,28.9,86.7
1,281.3260208370353,26.9,85.8
1,230.99812228674068,26.8,89.8
1,314.88224485512046,27.3,89.2
1,327.7577506711321,29.3,95.7
1,335.99438239351565,27.3,92.7
1,305.51681316254917,29.3,86.8
0,276.4654103590538,27.6,86.6
1,276.7900975920202,29.7,85.7
1,278.78264494943016,26.6,92.2
1,343.86688649097925,30.1,93.8
1,309.7040300835622,28.9,93.8
1,260.8180268405541,29.3,85
1,303.2819737884202,28.7,91.7
1,316.04612104090126,27.8,85.6
1,296.5265850223214,27.4,86.7
1,343.77112480544383,28,85.7
1,339.8776296330784,28.1,90.7
1,326.3195567614666,26,90.7
1,298.78564327122547,28,88.1
1,317.87413881125974,27.1,86.6
1,334.61179092345213,27.3,86.6
1,315.3191250542853,27.5,85.5
1,317.5847367239175,27.3,85.5
1,289.10415294492054,27,85.8
1,298.309764548531,25.6,87.7
1,288.53774124887025,27.5,84
1,245.17015009988472,29.1,85
1,315.7922180801801,25.8,86
1,313.88495603485046,25.1,92
1,252.22093985234454,28,87.4
1,297.6416973476667,27.6,89.1
1,337.6981538667335,26,89.1
1,307.75975411024757,27.3,85.5
1,300.9242523044629,28.1,86.7
1,344.97307865977024,25.2,85.5
1,329.23039045628826,27.8,89.1
1,282.7199729856382,26.6,85.7
1,275.53357780858585,29.2,85.4
1,329.75416600855857,27.1,93.9
1,311.62577717512397,29.4,92.8
1,314.0442176270724,25.5,82.2
1,347.4118377372884,28,85.7
1,260.02312397169607,27.4,86.4
1,252.25811433926168,28.1,93.3
1,283.9344312513014,25.9,89.2
1,331.84766177419414,27.2,89.1
1,286.8851784686689,28.3,90.5
1,290.95922931744235,26.1,89.9
1,283.6395600052997,27.5,89.9
1,322.5309771944394,28.6,86.7
1,304.1396441192763,25.8,86.7
1,302.3393147607502,27.6,80.2
1,266.9757444506898,26.9,83.3
1,284.6751152629959,28,85.5
1,307.71535548295276,27.2,85.5
1,259.8432760819491,27.6,80.8
1,317.1979754427824,28,88.9
1,231.1105282110705,30.5,89.6
1,294.98113181185,29,89.3
1,305.43070613479586,29.4,90.4
1,310.389827475064,26.4,85.6
1,322.75845844841933,27.7,85.5
1,298.37000519489226,26,83.3
1,357.8119486895316,27.1,85.5
1,287.50057499942506,28.7,86.7
1,297.2962327376518,29.2,89.1
1,246.3228496303175,28.2,90.5
1,259.4010721835976,27.3,85.5
1,332.68038809794604,26.4,88.5
1,317.7162019790618,26,86
1,286.5057351083919,27.7,88.2
1,314.70679210973503,25.2,89.2
1,308.40769790165746,28.4,85.3
1,312.89506627621984,26.3,93.8
1,305.22760462481114,26.9,85.7
1,306.5465971920093,28.4,89.1
1,320.10501890004787,28.5,91
1,343.8597552055198,28,85.5
1,275.7360071245684,26.4,87.4
1,340.95536089787475,26.8,86
1,284.5146536208636,28.1,86.8
0,259.6036233375798,28.5,93.2
1,305.36264096971655,29.2,83.9
1,296.47865964517587,28.5,90.2
1,319.61411205545977,26.4,90.9
1,342.05694792680356,28,90.2
1,297.1850486229077,27.8,85.5
1,327.3753054599568,27.1,85.5
1,299.53817891046884,27,83.9
1,282.75069075954525,28,85.5
1,305.3433231626328,28.7,86.7
1,252.04690659676825,28.1,88.2
1,310.13038487868295,28.5,92.7
1,289.8274497438088,29.1,86.6
1,309.5327496808698,27.7,88.4
1,272.12182014678655,27.3,84.8
1,296.3172033480338,24.7,90.2
1,330.57407074663314,26.9,85.5
1,295.18954609707976,26.1,91.5
1,336.3454186175278,24.3,93
1,325.51981890508597,27.7,86.7
1,343.1363231282867,28.6,91.1
1,300.92698449956265,27,91.1
1,294.9153946473463,28.7,86.7
1,252.08340385673947,29.3,89.2
1,286.21080736058866,25,89.2
1,336.0223997369818,26.2,86.7
1,298.36894631479333,27,85.3
1,343.29378817566743,29.3,91.3
1,287.93583486603404,28.2,82.2
1,288.3621648639086,27.8,85.7
1,294.81053767631846,29.3,88.5
1,342.7913623838851,27,91.7
1,291.9233311162368,28.1,92.8
1,328.6691697208608,26.1,92.8
1,323.7217207726414,26.2,92.8
1,310.03550804706225,25.8,92.2
1,314.4827201135223,27.3,88.4
1,294.93603649774644,28.1,88.4
1,269.7710719295158,26.2,89
1,346.3256577991299,27.2,88.1
1,315.1635488123587,29.1,90.4
1,318.5296620803155,29.6,90.5
1,321.21176815303636,29.1,85.5
1,296.46398179205516,29.2,90.9
1,253.23277088481262,27.8,85.7
1,338.1329213489867,26.8,90.9
1,347.90848114123344,26.2,87.4
1,284.7131242584367,29.6,86
1,312.5527835422363,27.2,86.9
1,314.4700075126403,27.8,91.5
1,289.0551180138487,28.3,86.9
1,339.81430590838875,28.4,86.9
0,331.44069228143974,28.7,86.6
1,337.56348754715754,28.5,95.7
1,296.40405066395437,28,85.5
1,320.6210243418233,26.3,95.7
1,314.4527279655879,29,95.7
1,330.7955448611726,29.6,88.4
1,302.9923194158558,25.8,95.7
1,272.53275491213896,29.5,90.5
1,279.00860761811634,28.8,80.2
0,274.4331942841464,29.1,86.7
1,333.9219538305321,26,93.2
1,314.40121660069957,29.5,90.5
1,301.76455329445173,26.5,85.5
1,289.47709106248806,28.9,84
1,333.16379042446977,27.8,87.2
1,288.79558622839096,29.2,92.1
1,338.8102833814228,27.2,84.2
1,274.55071708156225,28.1,85.5
1,312.9366269710211,25.6,89.3
1,275.2866142768297,29.2,91.7
1,275.3729210089475,27.8,85.7
1,333.65800042858257,27.2,93
1,331.8811393029137,28.9,91.5
1,299.7981706498557,28.1,86.2
1,298.2388482827145,26.8,92.8
1,327.14788418236793,26.7,86.7
0,295.15085126084256,27.7,92.8
1,317.469523143561,27.4,90.5
1,213,28.7,92.2
1,301,28.1,92.2
1,326,26.2,91.4
1,367,25.5,91.7
1,366,28.4,84
1,312,28.5,85.5
1,290,27.3,95.7
1,239,28.6,88.3
1,288,27.1,84.7
1,385,27.6,84
1,293,28.5,83.8
1,286,27.5,92.8
1,313,26,86.8
1,275,29.2,83.4
1,330,30.3,91.1
1,313,28.1,88.1
1,275,27.5,87.5
1,278,27.7,89.3
1,379,28,95.7
1,285,28.6,90
1,305,27.8,90
1,378,27,93
1,306,26.2,90
1,309,25.5,86.7
1,338,26.3,86.7
1,280,27.8,90.7
1,275,27.8,86
1,296,27.7,86
1,293,29.3,86
1,285,26.9,89
1,302,28.2,90.7
1,350,30.3,89
1,264,27.2,83.3
1,255,27.2,83.3
1,341,26.4,83.3
1,394,27.2,80.2
1,343,27.7,88.4
1,340,26.4,85
1,251,28.1,90.4
1,284,28.7,85.3
1,314,25.8,92.1
1,334,27.7,92.1
1,349,29.7,89.3
1,360,27.1,93.4
1,289,29.7,89.6
1,285,30.1,89.6
1,266,26.5,85.6
1,345,27.4,88.4
1,394,29.4,88.4
1,346,28.7,84.8
1,345,27.2,92.7
1,273,29.2,87.6
1,294,26.7,85.3
1,315,26.1,84.7
1,306,28,87.2
1,305,26.2,93
1,320,30.5,85.6
1,278,27.2,83.3
1,322,28.4,85.8
1,366,27,96.1
1,239,28.5,90.9
1,399,28,84.7
1,331,26,84.7
1,270,23.8,86.6
1,309,28,85.6
1,289,26.6,91.4
1,333,28,91.4
1,262,26.2,92.2
1,352,28,83.3
1,343,25.8,91.6
1,326,29.6,85.1
1,318,26.3,85.1
1,274,28.8,91.7
1,280,26,82.2
1,277,28.1,86
1,290,25.1,83.8
1,335,28.1,86.7
1,296,27.5,88.7
1,311,25.8,88.7
1,275,28.5,85.8
1,308,27.1,86
1,388,26,96.1
1,299,28.1,93.4
1,289,26.6,93.4
1,326,29.7,87.3
1,317,27.8,90
1,298,25.3,86.4
1,320,28,96.6
1,292,25.2,93.8
1,266,28.1,87.9
1,294,27.8,86.7
1,333,27.1,93.8
1,269,26.8,89.3
1,313,26.8,86.6
1,326,28,89.1
1,288,28.6,87.9
1,269,27.2,86.4
1,347,27.8,92.1
1,259,28.3,85.6
1,337,28.1,93
1,325,29.6,91.7
1,332,26,89.1
1,290,28,93.3
1,296,28.5,88.5
1,302,26.5,86
1,362,28.6,90.5
1,301,25,85.4
1,311,27.4,91
1,383,25.6,90.7
1,312,29,88.1
1,293,26.7,89
1,328,27.7,85.6
1,330,28.1,90.5
1,243,27.4,88.9
1,251,26.5,93.4
1,287,27.1,77.4
1,286,27,86
1,338,24.5,91.7
1,261,29.2,86.4
1,267,26.7,92.3
1,279,24.9,86.4
1,289,29.7,90.5
1,306,28.1,89.1
1,273,26.9,85.3
1,306,23.2,85.4
1,284,23.6,86.7
1,294,27.9,87.5
1,344,28.7,85.5
1,276,28.8,89.6
1,326,28.1,85.3
1,303,28.9,86.2
1,301,27,87.6
1,288,28.7,93.2
1,381,28.7,86.8
1,314,27.2,80.2
1,337,28.1,88.7
1,340,27.6,83.3
1,373,27.8,85.6
1,248,29.2,96.6
1,344,30.5,84
1,368,28.2,86.9
1,285,28.8,84.8
1,309,28.2,84.8
1,349,28.4,88.7
1,255,28.3,88.7
1,311,26.4,80.8
1,327,28.4,89.8
1,284,28,86
1,289,27,89.1
1,316,26.9,85
1,302,29.9,90.4
1,365,25.8,90.4
1,314,27.1,91.9
1,331,26.4,89.3
1,413,27.2,84.2
1,363,27,85.7
1,231,27.3,87.2
1,390,23.3,96.1
1,311,25.9,98.9
1,305,30.1,87.2
1,329,27.6,90.6
1,294,28,92.4
1,344,28.4,83.5
1,282,25.8,91.1
1,349,26.8,86.8
1,264,26.3,87.4
1,284,25.7,85.5
1,307,29.6,90
1,308,30.2,85.5
1,281,27.7,90.9
1,321,24.3,79.1
1,263,26.4,87.7
1,309,28.4,89.1
1,267,28.4,87.9
1,298,26.5,88.7
1,373,29.5,86.7
1,272,29.3,88.2
1,281,26.7,89.2
1,284,29,84.8
1,274,28.8,86.2
1,329,27.4,88.6
1,334,29.4,90.5
1,310,26.6,96.6
1,367,28.5,85.7
1,286,27.2,90.9
1,276,26.4,92.2
1,313,26.7,91.4
1,324,23.6,92.8
1,286,27.6,90.2
1,378,28.7,91.1
1,265,27.8,95.7
1,301,28.8,86.8
1,268,27.7,80.8
1,274,26.7,83.5
1,356,27.3,88.7
1,280,26,83.4
1,301,26.2,86.8
1,306,27.6,87.2
1,375,28.3,90.9
1,292,26.9,90.5
1,359,28.3,83.5
1,285,29.5,91.6
1,305,27.8,91
1,302,28.6,95.7
1,271,28,90.5
1,285,26.6,89
1,327,28.9,92.4
1,290,25.6,83.5
1,309,25.8,83.5
1,326,26.8,84.5
1,267,27.6,90.7
1,356,27.4,86.8
1,364,28.8,91.5
1,318,28.1,89
1,296,26.8,84.3
1,319,27.1,92.7
1,386,27.4,88.9
1,330,27.7,89.6
1,321,25.9,85.7
1,326,29.4,85.4
1,329,27.6,90.5
1,308,30.5,86.9
1,318,26.8,88.6
1,262,28,91.5
1,329,29.4,88.5
1,308,25.2,85.5
1,367,27.7,85.5
1,323,28.1,88.1
1,323,27,88.7
1,269,27.1,86.6
1,375,27.4,85.7
1,345,24.7,92.1
1,321,27.7,96.6
1,345,29.4,90.4
1,299,28.4,85
1,332,28.1,90.4
1,330,27.1,93.9
1,315,28.4,88.9
1,368,26.7,89.3
1,293,26.7,86.9
1,331,26,91.6
1,325,26.1,90.5
1,286,27.1,91.5
1,240,29.3,84.2
1,336,27.2,89.9
1,288,26.4,84.9
1,271,25.6,85.6
1,283,28.4,91.5
1,218,27.8,82.2
1,270,29.2,82.2
1,282,26.5,85.5
1,271,28.1,85.4
1,261,28.1,91
1,306,27.8,85.7
1,297,28.6,90.9
1,318,26.8,90.7
1,328,28.1,84.2
1,314,29.1,84.9
1,292,28,88.2
1,251,28.8,90.4
1,305,22.8,84.3
1,385,27.8,96.1
1,377,27.6,96.1
1,321,29.1,93
1,328,26.6,84.8
1,273,27,86
1,354,30.5,86.8
1,362,26.5,93.2
1,334,26.2,86.8
1,359,27.1,89.1
1,362,28.1,87.9
1,288,29.3,89.1
1,334,28.9,83.3
1,251,28,86.6
1,333,26.7,85.3
1,365,26.3,85.5
1,380,27.4,83.5
1,290,26,85.5
1,303,29.3,86.8
1,386,26.4,93.2
1,303,28.5,93.3
1,304,28.2,86
1,273,28.1,87.5
1,319,28.6,89.1
1,297,27.2,84
1,287,28.1,84
1,316,27.9,84.3
1,275,29.3,85.4
1,352,27.5,96.6
1,299,22.7,91.4
1,294,28.8,84
1,358,27.2,91.7
1,354,27,90.4
1,347,26.1,91.7
1,306,26.2,85.7
1,331,27.7,91.5
1,288,27.8,91.5
1,339,27,87.3
1,350,25.9,87.3
1,325,26.7,96.1
1,284,29.3,98.9
1,330,27.8,89.1
1,329,28,85.7
1,305,27.7,90.8
1,324,25.5,89
1,368,27.1,90.7
1,346,28,86.7
1,387,26.9,85.8
1,301,28.5,86.4
1,278,26.7,88.6
1,321,28.1,86.7
1,327,28.1,87.2
1,276,27.1,82.9
1,320,28.4,86.7
1,285,27.2,87.2
1,318,25,77.4
1,354,30.1,80.8
1,355,29.6,80.8
1,250,28.8,89.1
1,324,26.6,92.3
1,335,27.7,90.3
1,350,28.5,89.2
1,328,26.2,91
1,281,28.4,84.2
1,319,29.7,91.3
1,296,28,89.1
1,314,29.1,92.8
1,329,27.2,85.5
1,295,26.1,91.4
1,362,28.7,91.7
1,262,28.2,88.5
1,381,27.7,88.2
1,307,26.3,90.9
1,331,28.4,85.7
1,302,28.6,85.5
1,343,26.6,85.5
1,246,27.3,89.1
1,312,26.6,92.3
1,339,28.3,87.4
1,245,27.8,87.4
1,316,27.9,85.9
1,267,29.6,85.5
1,309,28.5,90.8
1,243,28.6,87.4
1,294,29.4,87.4
1,263,27.1,85
1,353,28.8,91.3
1,307,28.4,86.7
1,308,30.1,87.2
1,294,28.3,83.3
1,291,27,85.7
1,260,26.1,90.9
1,319,27.7,87.4
1,278,29.4,92.1
1,374,27.1,86.4
1,364,23.6,87.2
1,401,27.1,96.1
1,335,28.2,85.8
1,333,27.3,90.5
1,338,26.5,90.4
1,327,29.3,79.1
1,352,29.1,85.7
1,340,27.4,85.7
1,307,29.6,88.5
1,329,28.1,89.2
1,351,28.6,91.6
1,256,29.3,91.4
1,365,28,89.9
1,310,26.3,87.5
1,291,28.3,84
1,325,27.4,80.2
1,371,28.1,87.8
1,330,27.8,89.1
1,386,26.8,85.5
1,314,27.6,93.4
1,353,28.8,89.6
1,347,28,88.9
1,279,26.4,84
1,275,26.7,89.2
1,269,26.4,96.6
1,341,28.6,87.5
1,313,26.5,88.2
1,411,28.6,85.3
1,405,28,83.3
1,319,26.1,85.3
1,352,26.2,84
1,321,26,90.4
1,254,27.3,91.9
1,314,28.5,90.5
1,290,28.7,89.1
1,318,28.3,85.5
1,340,27.7,93
1,298,26.4,93.3
1,323,27.8,86.7
1,271,24.6,88.2
1,307,27.1,88.2
1,285,28.4,93.8
1,295,25.7,90.3
1,370,27.2,89.1
1,309,26.3,90.9
1,337,26.7,85.4
1,321,27.6,85.5
1,273,28.1,91.6
1,320,27.3,83.9
1,348,27.9,85.7
1,350,27.4,85.7
1,352,27.7,87.5
1,314,26.4,83.5
1,281,27.7,90.8
1,297,28.1,90.8
1,266,27.3,89.1
1,311,28.5,86.6
1,313,27.3,86.6
1,288,28.1,84.3
1,279,26.6,91.7
1,266,26.4,85.3
1,304,28.8,92.2
1,320,26.4,91.7
1,377,25.6,87.5
1,318,29,93.4
1,392,24.3,92.1
1,344,26.2,87.3
1,352,26.5,85.5
1,270,29.8,86.7
1,341,26.9,86.7
1,325,28.6,93.4
1,285,29,80.8
1,291,29.3,88.2
1,278,26,86.7
1,332,29.9,89.9
1,309,26.9,91.3
1,330,28.8,92.7
1,316,28,82.7
1,387,26.9,85.7
1,315,26.2,96.1
1,379,27.8,85.7
1,283,28.8,86
1,277,26.2,89.9
1,337,28.1,86.6
1,269,27.1,85.3
1,371,27.4,85.5
1,297,27.2,88.9
1,347,24.7,90
1,348,26.2,86.7
1,281,26.6,92.2
1,326,26.5,88.4
1,325,28.5,96.6
1,333,28.4,89.2
1,291,28.3,91.9
1,290,29.1,83.5
1,271,27.2,95
1,340,28.3,90.2
1,357,27.2,88.2
1,323,24.7,89.2
1,405,28.1,89
1,320,28.8,82.9
1,375,28.8,85.7
1,298,26.6,82.2
1,390,29.6,85
1,280,28.8,89.1
1,306,26.8,85.3
1,331,27.8,86.9
1,348,28.4,83.3
1,349,26.9,91.5
1,344,29.2,88.4
1,384,29,85.3
1,400,29.3,91.1
1,318,30.3,89
1,304,25,85.7
1,307,29.5,91
1,318,27.3,88.6
1,282,25.9,93.2
1,292,28.2,90.7
1,317,26.6,89.1
1,317,26.4,89.6
1,334,27.7,88.9
1,327,28.5,90.5
1,389,23.2,84.9
1,294,27.3,89.9
1,299,27.8,83.4
1,353,27.6,90.6
1,289,29.5,82.2
1,306,25.2,82.2
1,333,27.7,92.7
1,363,28.7,84.9
1,343,26.6,92.1
1,357,28.7,87.9
1,364,28.8,83.3
1,333,29.3,89.1
1,303,29.2,86
