batter_name,description,bb_type,events,Bases,outs_when_up,on_1b,on_2b,on_3b,delta_run_exp,hard_hit,chase,whiff,height,width,plate_x,plate_z,release_speed,release_spin_rate,launch_speed,p_throws,pitch_name,called_strike,line_drive,fly_ball,ground_ball,game_year
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.051,NA,NA,NA,Middle,Left Out Of Zone,-1.1,2.86,96,2195,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,0,NA,NA,NA,-0.044,NA,0,1,Low,Left,-0.49,2.25,88.8,1735,NA,R,Changeup,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.036,NA,NA,NA,High,Left Out Of Zone,-1.63,3.33,89.3,1673,NA,R,Changeup,0,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,strikeout,No Runners,2,NA,NA,NA,-0.085,NA,1,1,Low Out Of Zone,Left Out Of Zone,-0.89,1.61,96.5,2199,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,2,NA,NA,NA,-0.029,NA,NA,NA,Low,Middle,0.07,1.85,83,2642,NA,R,Curveball,1,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,2,NA,NA,NA,-0.024,0,0,0,Low,Left,-0.47,1.68,94.9,2168,66.1,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.024,NA,NA,NA,Low Out Of Zone,Left,-0.33,1.46,89,1709,NA,R,Changeup,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.014,NA,NA,NA,Low Out Of Zone,Right,0.37,1.26,88.4,1842,NA,R,Changeup,0,0,0,0,2018
Cody Bellinger,hit_into_play,fly_ball,fly_ball,1st,1,571970,NA,NA,-0.256,1,1,0,Low Out Of Zone,Middle,0.03,1.56,82,2858,95.1,R,Curveball,0,0,1,0,2018
Cody Bellinger,called_strike,called_strike,NA,1st,1,571970,NA,NA,-0.099,NA,NA,NA,Low,Left,-0.35,1.87,81.9,2802,NA,R,Curveball,1,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,1st,1,571970,NA,NA,-0.067,NA,NA,NA,Low Out Of Zone,Middle,0.2,1.49,94.7,2132,NA,R,4-Seam Fastball,1,0,0,0,2018
Cody Bellinger,ball,ball,NA,1st,1,571970,NA,NA,0.075,NA,NA,NA,High,Left Out Of Zone,-1.3,3.64,93.7,2082,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,1st,1,571970,NA,NA,0.038,NA,NA,NA,High,Left Out Of Zone,-1.63,3.53,87.5,1595,NA,R,Changeup,0,0,0,0,2018
Cody Bellinger,hit_into_play,ground_ball,ground_ball,No Runners,1,NA,NA,NA,-0.14,0,0,0,Low,Right,0.45,2.05,90.3,2395,55.3,R,Slider,0,0,0,1,2018
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,1,NA,NA,NA,-0.026,NA,0,1,Middle,Middle,0.18,2.71,96.3,2132,NA,R,Sinker,0,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,strikeout,No Runners,1,NA,NA,NA,-0.117,NA,0,1,Middle,Left,-0.54,2.9,97.5,2403,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,1,NA,NA,NA,-0.043,1,1,0,Middle,Right Out Of Zone,1.33,2.77,92.6,2512,96.5,R,Cutter,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.02,NA,NA,NA,High Out Of Zone,Left Out Of Zone,-1.65,3.81,87.9,1916,NA,R,Changeup,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.026,NA,NA,NA,High,Middle,-0.2,3.07,95.2,2242,NA,R,Sinker,1,0,0,0,2018
Cody Bellinger,hit_into_play,line_drive,double,1st,1,518735,NA,NA,0.926,1,1,0,Low,Right Out Of Zone,0.83,2.26,91.1,2202,106.8,R,4-Seam Fastball,0,1,0,0,2018
Cody Bellinger,blocked_ball,blocked_ball,walk,No Runners,0,NA,NA,NA,0.321,NA,NA,NA,Low Out Of Zone,Middle,-0.21,0.48,76.8,1857,NA,R,Changeup,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.093,NA,NA,NA,High,Left Out Of Zone,-2.31,3.02,89.5,1968,NA,R,Sinker,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,0,0,0,High,Left,-0.26,3.02,88.3,1883,70.2,R,Sinker,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,NA,1,0,Low Out Of Zone,Left,-0.64,1.3,78.1,1910,NA,R,Changeup,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.043,NA,NA,NA,High Out Of Zone,Right Out Of Zone,1.03,4,83.7,1981,NA,R,Slider,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,NA,0,0,Low,Left,-0.26,2.02,89,2088,NA,R,Sinker,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.023,NA,NA,NA,Middle,Right Out Of Zone,1.16,2.63,88.6,2059,NA,R,Sinker,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.051,NA,NA,NA,Low,Middle,-0.2,1.75,78.5,1911,NA,R,Changeup,1,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.036,NA,NA,NA,Low,Left,-0.62,1.93,88.7,1989,NA,R,Sinker,1,0,0,0,2018
Cody Bellinger,called_strike,called_strike,strikeout,No Runners,0,NA,NA,NA,-0.303,NA,NA,NA,Low,Left Out Of Zone,-0.8,2.01,96.8,2554,NA,L,4-Seam Fastball,1,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.093,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.99,1.4,86,2601,NA,L,Slider,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.064,NA,NA,NA,Middle,Left,-0.64,2.45,96.5,2480,NA,L,4-Seam Fastball,1,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,0,NA,NA,NA,-0.057,NA,0,1,Middle,Middle,-0.07,2.73,95.6,2499,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.064,NA,NA,NA,Middle,Right Out Of Zone,2.14,2.34,78.9,2792,NA,L,Curveball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.036,NA,NA,NA,High,Left Out Of Zone,-1.09,3.28,96.8,2458,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,hit_into_play,ground_ball,ground_ball,1st & 2nd,2,457759,621035,NA,-0.497,0,0,0,Low,Middle,0.08,1.76,80.8,2555,92,L,Curveball,0,0,0,1,2018
Cody Bellinger,ball,ball,NA,1st & 2nd,2,457759,621035,NA,0.051,NA,NA,NA,High,Right Out Of Zone,1.29,3.15,80.5,2666,NA,L,Curveball,0,0,0,0,2018
Cody Bellinger,hit_into_play,fly_ball,home_run,Bases Loaded,1,461314,571970,592626,2.962,1,0,0,High,Middle,-0.01,3.21,96.2,2252,108.7,R,Sinker,0,0,1,0,2018
Cody Bellinger,called_strike,called_strike,NA,Bases Loaded,1,461314,571970,592626,-0.125,NA,NA,NA,Middle,Middle,-0.04,2.37,96.6,2313,NA,R,4-Seam Fastball,1,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,NA,Bases Loaded,1,461314,571970,592626,-0.123,NA,0,1,Middle,Middle,0.11,2.84,96.1,2392,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,hit_into_play,line_drive,line_drive,1st & 2nd,1,457759,571970,NA,-0.553,1,0,0,Middle,Left,-0.45,2.33,90.6,1364,105.1,R,Split-Finger,0,1,0,0,2018
Cody Bellinger,ball,ball,NA,1st & 2nd,1,457759,571970,NA,0.061,NA,NA,NA,High,Right Out Of Zone,1.45,3.38,96.5,2303,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,strikeout,No Runners,1,NA,NA,NA,-0.103,NA,0,1,High,Middle,-0.14,3.63,97.5,2246,NA,R,Sinker,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.037,NA,NA,NA,High,Right,0.35,3.12,96.7,2262,NA,R,4-Seam Fastball,1,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.026,NA,NA,NA,Middle,Left Out Of Zone,-0.89,2.44,96.2,2267,NA,R,4-Seam Fastball,1,0,0,0,2018
Cody Bellinger,hit_into_play,fly_ball,home_run,No Runners,1,NA,NA,NA,0.924,1,0,0,Middle,Right,0.27,2.33,91.3,2333,100.3,R,Slider,0,0,1,0,2018
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.049,NA,NA,NA,High,Left,-0.43,3.5,90.2,2313,NA,R,Slider,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.027,NA,NA,NA,High Out Of Zone,Middle,-0.2,4.76,95.8,2294,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,strikeout,No Runners,2,NA,NA,NA,-0.059,NA,1,1,High Out Of Zone,Right,0.41,3.96,97.5,2282,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,2,NA,NA,NA,0,NA,1,0,Low Out Of Zone,Left,-0.65,1.45,81.1,2644,NA,R,Curveball,0,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,2,NA,NA,NA,-0.025,NA,1,1,Middle,Left Out Of Zone,-0.99,2.64,97,2231,NA,R,Sinker,0,0,0,0,2018
Cody Bellinger,foul_bunt,foul_bunt,NA,No Runners,2,NA,NA,NA,-0.016,NA,1,0,Middle,Right Out Of Zone,0.77,2.85,93.7,2400,NA,R,Slider,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,strikeout,No Runners,1,NA,NA,NA,-0.148,NA,NA,NA,Low Out Of Zone,Left,-0.63,1.61,91.9,2497,NA,R,Slider,1,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.031,NA,NA,NA,Low Out Of Zone,Right Out Of Zone,1.13,0.51,81.4,2714,NA,R,Curveball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.014,NA,NA,NA,High Out Of Zone,Right,0.39,4.53,97.5,2442,NA,R,Sinker,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.037,NA,NA,NA,Low,Left Out Of Zone,-0.91,1.99,96.5,2236,NA,R,4-Seam Fastball,1,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.026,NA,NA,NA,Middle,Left,-0.29,2.46,89.2,1902,NA,R,Split-Finger,1,0,0,0,2018
Cody Bellinger,hit_into_play,fly_ball,double,No Runners,2,NA,NA,NA,0.226,1,1,0,Low,Left Out Of Zone,-0.99,2.29,93.8,2425,100.3,R,Sinker,0,0,1,0,2018
Cody Bellinger,swinging_strike_blocked,swinging_strike_blocked,strikeout,2nd,2,NA,592626,NA,-0.198,NA,1,0,Low Out Of Zone,Right Out Of Zone,0.78,0.58,84.3,2469,NA,R,Slider,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,2nd,2,NA,592626,NA,-0.072,0,1,0,Middle,Left Out Of Zone,-0.92,2.37,93.7,2271,79.3,R,Sinker,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,2nd,2,NA,592626,NA,-0.045,NA,NA,NA,Low,Middle,0.02,2.04,93.4,2301,NA,R,Sinker,1,0,0,0,2018
Cody Bellinger,ball,ball,walk,No Runners,2,NA,NA,NA,0.102,NA,NA,NA,Low Out Of Zone,Right,0.25,-0.4,82.1,2697,NA,R,Slider,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,2,NA,NA,NA,-0.033,NA,1,0,Low Out Of Zone,Right,0.26,1.19,80.8,2700,NA,R,Slider,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.038,NA,NA,NA,High,Left Out Of Zone,-1.77,3.13,79.5,2628,NA,R,Slider,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.019,NA,NA,NA,Middle,Right Out Of Zone,2.14,2.32,92.6,2334,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.011,NA,NA,NA,High Out Of Zone,Right,0.49,5.22,91.1,2192,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,2,NA,NA,NA,-0.016,NA,NA,NA,Low,Left Out Of Zone,-0.76,1.72,79.6,2717,NA,R,Slider,1,0,0,0,2018
Cody Bellinger,hit_into_play,line_drive,double,1st,1,461314,NA,NA,0.888,0,1,0,Low,Left Out Of Zone,-1.03,1.84,92.4,2344,76.6,R,Sinker,0,1,0,0,2018
Cody Bellinger,ball,ball,NA,1st,1,461314,NA,NA,0.038,NA,NA,NA,Low,Middle,-0.06,1.68,92.6,2372,NA,R,Sinker,0,0,0,0,2018
Cody Bellinger,hit_into_play,popup,popup,No Runners,2,NA,NA,NA,-0.084,0,1,0,Middle,Right Out Of Zone,0.98,2.77,96.7,2055,82.6,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,2,NA,NA,NA,-0.016,NA,NA,NA,Low,Left,-0.29,1.79,97.2,1891,NA,R,Sinker,1,0,0,0,2018
Cody Bellinger,hit_into_play,line_drive,double,1st,2,461314,NA,NA,0.713,1,0,0,Low,Middle,0.04,1.94,80.8,2359,106.3,L,Slider,0,1,0,0,2018
Cody Bellinger,ball,ball,NA,1st,2,461314,NA,NA,0.033,NA,NA,NA,Middle,Left Out Of Zone,-1.83,2.66,89.4,2304,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,hit_into_play,popup,popup,2nd,1,NA,461314,NA,-0.365,0,1,0,Middle,Right Out Of Zone,0.99,2.66,80.2,2387,53.2,L,Slider,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,2nd,1,NA,461314,NA,0,0,0,0,Middle,Middle,-0.03,2.33,81.2,2489,81,L,Slider,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,2nd,1,NA,461314,NA,0,NA,1,0,Low Out Of Zone,Left Out Of Zone,-1.62,1.48,82.2,2410,NA,L,Slider,0,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,NA,2nd,1,NA,461314,NA,-0.07,NA,1,1,Low,Left Out Of Zone,-1.05,1.91,90.8,2314,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,2nd,1,NA,461314,NA,0.064,NA,NA,NA,Middle,Left Out Of Zone,-1.02,2.61,90.1,2270,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,2nd,1,NA,461314,NA,-0.061,NA,0,0,Low,Middle,-0.1,1.66,80.2,2313,NA,L,Slider,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,2nd,1,NA,461314,NA,0.055,NA,NA,NA,Low,Left Out Of Zone,-1.93,2.23,89.3,2305,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,blocked_ball,blocked_ball,NA,2nd,1,NA,461314,NA,0.037,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.58,0.44,81.4,2384,NA,L,Slider,0,0,0,0,2018
Cody Bellinger,hit_into_play,fly_ball,fly_ball,No Runners,0,NA,NA,NA,-0.303,1,0,0,Middle,Left,-0.33,2.74,90.1,2376,96.6,L,4-Seam Fastball,0,0,1,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.093,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.93,0.04,81.9,2354,NA,L,Slider,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.043,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.52,-1.59,81.5,2358,NA,L,Slider,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,0,0,1,0,Low Out Of Zone,Left Out Of Zone,-1.02,1.44,81.7,2280,70,L,Slider,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,-0.056,0,0,0,Middle,Left,-0.53,2.88,89.3,2282,75.6,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.028,NA,NA,NA,High,Left Out Of Zone,-1.14,3.02,89.3,2275,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.036,NA,NA,NA,Low,Left Out Of Zone,-0.85,2,88.3,2222,NA,L,4-Seam Fastball,1,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,strikeout,Bases Loaded,1,518735,461314,621035,-0.894,NA,0,1,Middle,Middle,-0.12,2.62,89.2,2098,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,Bases Loaded,1,518735,461314,621035,0,NA,0,0,High,Right,0.53,3.06,88.7,2133,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,blocked_ball,blocked_ball,NA,Bases Loaded,1,518735,461314,621035,0.22,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.2,-0.55,81.1,2277,NA,L,Slider,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,Bases Loaded,1,518735,461314,621035,-0.175,NA,0,0,High,Left,-0.66,3.24,89.3,2240,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,Bases Loaded,1,518735,461314,621035,0.127,NA,NA,NA,High,Left Out Of Zone,-2.12,3.09,89.1,2291,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,Bases Loaded,1,518735,461314,621035,-0.156,0,0,0,Low,Right,0.64,1.68,88.9,2243,81.1,L,Sinker,0,0,0,0,2018
Cody Bellinger,blocked_ball,blocked_ball,NA,Bases Loaded,1,518735,461314,621035,0.117,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.25,-0.43,80.3,2248,NA,L,Slider,0,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,strikeout,No Runners,1,NA,NA,NA,-0.103,NA,1,1,High Out Of Zone,Middle,0.13,3.86,90,2294,NA,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,1,NA,NA,NA,-0.037,0,0,0,Low,Middle,-0.17,1.74,89.3,2299,71.4,L,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.026,NA,NA,NA,Low,Left Out Of Zone,-0.78,2.24,89.1,2252,NA,L,4-Seam Fastball,1,0,0,0,2018
Cody Bellinger,hit_into_play,ground_ball,single,No Runners,1,NA,NA,NA,0.306,1,1,0,Low Out Of Zone,Middle,0.02,1.28,73.9,2895,99,R,Curveball,0,0,0,1,2018
Cody Bellinger,foul,foul,NA,No Runners,1,NA,NA,NA,-0.043,NA,1,0,Middle,Right Out Of Zone,0.95,2.95,88.4,2416,NA,R,Slider,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.02,NA,NA,NA,High Out Of Zone,Right,0.57,3.84,88.1,2392,NA,R,Slider,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.026,NA,NA,NA,Low,Middle,0.16,2.12,84.6,2027,NA,R,Changeup,1,0,0,0,2018
Cody Bellinger,swinging_strike_blocked,swinging_strike_blocked,strikeout,No Runners,2,NA,NA,NA,-0.067,NA,1,0,Low Out Of Zone,Middle,-0.17,0.63,74.4,2975,NA,R,Curveball,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,2,NA,NA,NA,-0.028,0,0,0,Middle,Right,0.53,2.5,88.8,2447,64.8,R,Slider,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.011,NA,NA,NA,High Out Of Zone,Right Out Of Zone,1.17,4.15,87.5,2590,NA,R,Slider,0,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,NA,No Runners,2,NA,NA,NA,-0.016,NA,1,1,High,Left Out Of Zone,-0.82,3.21,91.2,2328,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,hit_into_play,ground_ball,ground_ball,Bases Loaded,2,461314,571970,457759,-0.685,0,1,0,Low Out Of Zone,Left Out Of Zone,-0.83,0.92,79.4,2372,82.9,L,Curveball,0,0,0,1,2018
Cody Bellinger,swinging_strike,swinging_strike,NA,Bases Loaded,2,461314,571970,457759,-0.187,NA,0,1,Low,Middle,0.15,2.22,77.5,2290,NA,L,Curveball,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,Bases Loaded,2,461314,571970,457759,-0.253,NA,NA,NA,Middle,Left Out Of Zone,-0.74,2.33,91.2,2421,NA,L,Sinker,1,0,0,0,2018
Cody Bellinger,ball,ball,NA,Bases Loaded,2,461314,571970,457759,0.23,NA,NA,NA,High,Left Out Of Zone,-0.73,3.37,92.4,2421,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,Bases Loaded,2,461314,571970,457759,0.141,NA,NA,NA,Low,Left Out Of Zone,-1.82,1.71,78.7,2304,NA,L,Curveball,0,0,0,0,2018
Cody Bellinger,hit_into_play,ground_ball,ground_ball,No Runners,2,NA,NA,NA,-0.114,0,1,0,Low,Left Out Of Zone,-1.2,1.84,78,2382,67.6,L,Curveball,0,0,0,1,2018
Cody Bellinger,foul,foul,NA,No Runners,2,NA,NA,NA,-0.024,NA,0,0,Middle,Middle,-0.06,2.65,92.6,2440,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.024,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-0.83,1.38,93,2542,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,2,NA,NA,NA,0.014,NA,NA,NA,Low,Left Out Of Zone,-0.99,2.23,93.3,2475,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,strikeout,1st,1,461314,NA,NA,-0.215,NA,NA,NA,Middle,Left,-0.55,2.47,93.3,2506,NA,L,Sinker,1,0,0,0,2018
Cody Bellinger,ball,ball,NA,1st,1,461314,NA,NA,0.019,NA,NA,NA,Low,Left Out Of Zone,-0.94,2.18,93.3,2504,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,1st,1,461314,NA,NA,-0.065,0,1,0,High,Right Out Of Zone,0.95,3.08,93.6,2535,71.5,L,Sinker,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,1st,1,461314,NA,NA,-0.047,NA,NA,NA,Middle,Right,0.53,2.92,77.9,2333,NA,L,Curveball,1,0,0,0,2018
Cody Bellinger,hit_into_play,fly_ball,fly_ball,No Runners,1,NA,NA,NA,-0.212,0,0,0,Low,Right,0.52,2.14,93.1,2464,78.5,L,Sinker,0,0,1,0,2018
Cody Bellinger,foul,foul,NA,No Runners,1,NA,NA,NA,0,NA,0,0,Low,Middle,0.15,2.3,92,2456,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.064,NA,NA,NA,High,Left Out Of Zone,-1.09,3.26,91.6,2440,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.049,NA,NA,NA,High,Right,0.27,3.4,74.5,2423,NA,L,Curveball,1,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.037,NA,NA,NA,High,Middle,0.18,3.61,90.7,2424,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,1,NA,NA,NA,0.02,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.8,0.5,78.3,2395,NA,L,Curveball,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,1,NA,NA,NA,-0.026,NA,NA,NA,Low,Right,0.27,2,74.1,2309,NA,L,Curveball,1,0,0,0,2018
Cody Bellinger,swinging_strike,swinging_strike,strikeout,No Runners,0,NA,NA,NA,-0.303,NA,1,1,Low Out Of Zone,Right,0.24,1.29,76.6,2322,NA,L,Curveball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.093,NA,NA,NA,Low Out Of Zone,Left Out Of Zone,-1.64,0.07,77.9,2337,NA,L,Curveball,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,No Runners,0,NA,NA,NA,-0.064,NA,0,0,Low,Left,-0.29,2.29,90.2,2433,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,called_strike,called_strike,NA,No Runners,0,NA,NA,NA,-0.057,NA,NA,NA,Low,Right,0.45,1.76,90.6,2465,NA,L,Sinker,1,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.064,NA,NA,NA,Low,Left Out Of Zone,-1.11,2.25,89.1,2416,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,No Runners,0,NA,NA,NA,0.036,NA,NA,NA,Middle,Left Out Of Zone,-1.39,2.6,89.3,2441,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,hit_into_play,line_drive,single,1st & 3rd,0,523253,NA,571970,0.724,0,0,0,Middle,Left,-0.48,2.35,92.1,2471,93.9,L,Sinker,0,1,0,0,2018
Cody Bellinger,ball,ball,NA,1st & 3rd,0,523253,NA,571970,0.098,NA,NA,NA,Middle,Left Out Of Zone,-2.11,2.62,91.8,2437,NA,L,Sinker,0,0,0,0,2018
Cody Bellinger,swinging_strike_blocked,swinging_strike_blocked,NA,1st & 3rd,0,523253,NA,571970,-0.104,NA,1,0,Low Out Of Zone,Left Out Of Zone,-0.71,0.91,77.9,2372,NA,L,Curveball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,1st & 3rd,0,523253,NA,571970,0.057,NA,NA,NA,High,Right Out Of Zone,1.06,3.4,76.9,2354,NA,L,Curveball,0,0,0,0,2018
Cody Bellinger,ball,ball,walk,1st & 3rd,2,518735,NA,592626,0.282,NA,NA,NA,High Out Of Zone,Left,-0.57,4.11,92.8,2109,NA,R,4-Seam Fastball,0,0,0,0,2018
Cody Bellinger,ball,ball,NA,1st & 3rd,2,518735,NA,592626,0.077,NA,NA,NA,Low Out Of Zone,Right,0.4,1.21,84.5,2688,NA,R,Slider,0,0,0,0,2018
Cody Bellinger,foul,foul,NA,1st & 3rd,2,518735,NA,592626,0,0,0,0,High,Right,0.38,3.34,92.7,2085,75.5,R,4-Seam Fastball,0,0,0,0,2018
